timestamp,Load_consumed (kWh),air_temp,holiday
2024-03-04 16:45:00,0.09,18.00,0
2024-03-04 17:00:00,0.08,18.00,0
2024-03-04 17:15:00,0.29,18.00,0
2024-03-04 17:30:00,0.21,18.00,0
2024-03-04 17:45:00,0.17,19.00,0
2024-03-04 18:00:00,0.20,19.00,0
2024-03-04 18:15:00,0.24,19.00,0
2024-03-04 18:30:00,0.22,19.00,0
2024-03-04 18:45:00,0.22,18.67,0
2024-03-04 19:00:00,0.25,18.00,0
2024-03-04 19:15:00,0.22,18.00,0
2024-03-04 19:30:00,0.22,18.00,0
2024-03-04 19:45:00,0.20,17.67,0
2024-03-04 20:00:00,0.20,17.00,0
2024-03-04 20:15:00,0.23,16.33,0
2024-03-04 20:30:00,0.18,16.00,0
2024-03-04 20:45:00,0.26,15.33,0
2024-03-04 21:00:00,0.23,15.00,0
2024-03-04 21:15:00,0.21,15.00,0
2024-03-04 21:30:00,0.19,15.00,0
2024-03-04 21:45:00,0.25,14.33,0
2024-03-04 22:00:00,0.26,14.00,0
2024-03-04 22:15:00,0.21,13.33,0
2024-03-04 22:30:00,0.24,13.00,0
2024-03-04 22:45:00,0.24,12.33,0
2024-03-04 23:00:00,0.23,12.00,0
2024-03-04 23:15:00,0.19,12.00,0
2024-03-04 23:30:00,0.21,11.67,0
2024-03-04 23:45:00,0.22,11.00,0
2024-03-05 00:00:00,0.21,11.00,0
2024-03-05 00:15:00,0.25,10.67,0
2024-03-05 00:30:00,0.24,10.00,0
2024-03-05 00:45:00,0.20,10.00,0
2024-03-05 01:00:00,0.19,9.33,0
2024-03-05 01:15:00,0.22,9.00,0
2024-03-05 01:30:00,0.23,9.00,0
2024-03-05 01:45:00,0.22,8.00,0
2024-03-05 02:00:00,0.23,8.00,0
2024-03-05 02:15:00,0.23,8.00,0
2024-03-05 02:30:00,0.23,8.00,0
2024-03-05 02:45:00,0.20,8.00,0
2024-03-05 03:00:00,0.21,7.67,0
2024-03-05 03:15:00,0.22,7.00,0
2024-03-05 03:30:00,0.26,7.00,0
2024-03-05 03:45:00,0.25,7.00,0
2024-03-05 04:00:00,0.24,7.00,0
2024-03-05 04:15:00,0.22,6.33,0
2024-03-05 04:30:00,0.22,6.00,0
2024-03-05 04:45:00,0.24,6.00,0
2024-03-05 05:00:00,0.21,6.33,0
2024-03-05 05:15:00,0.22,7.00,0
2024-03-05 05:30:00,0.24,7.00,0
2024-03-05 05:45:00,0.24,7.00,0
2024-03-05 06:00:00,0.20,7.00,0
2024-03-05 06:15:00,0.20,7.00,0
2024-03-05 06:30:00,0.21,7.00,0
2024-03-05 06:45:00,0.19,7.33,0
2024-03-05 07:00:00,0.18,8.67,0
2024-03-05 07:15:00,0.22,9.67,0
2024-03-05 07:30:00,0.23,10.67,0
2024-03-05 07:45:00,0.15,11.67,0
2024-03-05 08:00:00,0.18,12.33,0
2024-03-05 08:15:00,0.18,13.00,0
2024-03-05 08:30:00,0.22,14.00,0
2024-03-05 08:45:00,0.19,14.33,0
2024-03-05 09:00:00,0.34,15.00,0
2024-03-05 09:15:00,0.62,15.00,0
2024-03-05 09:30:00,0.49,15.67,0
2024-03-05 09:45:00,0.35,16.00,0
2024-03-05 10:00:00,0.42,16.67,0
2024-03-05 10:15:00,0.41,17.00,0
2024-03-05 10:30:00,0.42,18.00,0
2024-03-05 10:45:00,0.44,18.00,0
2024-03-05 11:00:00,0.60,19.00,0
2024-03-05 11:15:00,0.36,19.67,0
2024-03-05 11:30:00,0.34,20.33,0
2024-03-05 11:45:00,0.38,21.00,0
2024-03-05 12:00:00,0.40,21.00,0
2024-03-05 12:15:00,0.41,21.00,0
2024-03-05 12:30:00,0.38,21.00,0
2024-03-05 12:45:00,0.35,21.00,0
2024-03-05 13:00:00,0.36,22.00,0
2024-03-05 13:15:00,0.46,22.00,0
2024-03-05 13:30:00,0.41,22.00,0
2024-03-05 13:45:00,0.41,22.00,0
2024-03-05 14:00:00,0.36,22.00,0
2024-03-05 14:15:00,0.37,22.00,0
2024-03-05 14:30:00,0.41,22.00,0
2024-03-05 14:45:00,0.36,22.00,0
2024-03-05 15:00:00,0.37,21.33,0
2024-03-05 15:15:00,0.35,21.00,0
2024-03-05 15:30:00,0.44,20.00,0
2024-03-05 15:45:00,0.33,20.00,0
2024-03-05 16:00:00,0.22,20.00,0
2024-03-05 16:15:00,0.19,20.00,0
2024-03-05 16:30:00,0.24,19.00,0
2024-03-05 16:45:00,0.21,19.00,0
2024-03-05 17:00:00,0.20,19.00,0
2024-03-05 17:15:00,0.22,18.33,0
2024-03-05 17:30:00,0.22,18.00,0
2024-03-05 17:45:00,0.27,18.00,0
2024-03-05 18:00:00,0.26,18.00,0
2024-03-05 18:15:00,0.23,18.00,0
2024-03-05 18:30:00,0.26,18.00,0
2024-03-05 18:45:00,0.21,18.00,0
2024-03-05 19:00:00,0.26,17.67,0
2024-03-05 19:15:00,0.23,17.00,0
2024-03-05 19:30:00,0.22,17.00,0
2024-03-05 19:45:00,0.21,17.00,0
2024-03-05 20:00:00,0.25,16.67,0
2024-03-05 20:15:00,0.24,16.00,0
2024-03-05 20:30:00,0.20,15.33,0
2024-03-05 20:45:00,0.20,15.00,0
2024-03-05 21:00:00,0.24,15.00,0
2024-03-05 21:15:00,0.24,14.00,0
2024-03-05 21:30:00,0.22,14.00,0
2024-03-05 21:45:00,0.23,14.00,0
2024-03-05 22:00:00,0.24,13.00,0
2024-03-05 22:15:00,0.21,12.67,0
2024-03-05 22:30:00,0.22,12.00,0
2024-03-05 22:45:00,0.25,11.33,0
2024-03-05 23:00:00,0.23,11.00,0
2024-03-05 23:15:00,0.22,10.67,0
2024-03-05 23:30:00,0.24,10.00,0
2024-03-05 23:45:00,0.25,10.00,0
2024-03-06 00:00:00,0.24,10.00,0
2024-03-06 00:15:00,0.23,9.67,0
2024-03-06 00:30:00,0.21,9.00,0
2024-03-06 00:45:00,0.28,9.00,0
2024-03-06 01:00:00,0.26,9.00,0
2024-03-06 01:15:00,0.25,8.33,0
2024-03-06 01:30:00,0.23,8.00,0
2024-03-06 01:45:00,0.21,8.00,0
2024-03-06 02:00:00,0.25,7.67,0
2024-03-06 02:15:00,0.24,7.00,0
2024-03-06 02:30:00,0.22,7.00,0
2024-03-06 02:45:00,0.23,7.00,0
2024-03-06 03:00:00,0.27,6.33,0
2024-03-06 03:15:00,0.23,6.00,0
2024-03-06 03:30:00,0.20,6.00,0
2024-03-06 03:45:00,0.24,5.67,0
2024-03-06 04:00:00,0.23,5.00,0
2024-03-06 04:15:00,0.26,5.00,0
2024-03-06 04:30:00,0.23,5.00,0
2024-03-06 04:45:00,0.24,5.00,0
2024-03-06 05:00:00,0.22,5.67,0
2024-03-06 05:15:00,0.21,6.00,0
2024-03-06 05:30:00,0.24,6.33,0
2024-03-06 05:45:00,0.24,7.00,0
2024-03-06 06:00:00,0.22,7.00,0
2024-03-06 06:15:00,0.22,7.00,0
2024-03-06 06:30:00,0.24,8.00,0
2024-03-06 06:45:00,0.22,8.00,0
2024-03-06 07:00:00,0.17,9.00,0
2024-03-06 07:15:00,0.20,9.67,0
2024-03-06 07:30:00,0.19,10.67,0
2024-03-06 07:45:00,0.20,11.33,0
2024-03-06 08:00:00,0.23,12.00,0
2024-03-06 08:15:00,0.19,13.00,0
2024-03-06 08:30:00,0.21,14.00,0
2024-03-06 08:45:00,0.19,14.67,0
2024-03-06 09:00:00,0.38,15.00,0
2024-03-06 09:15:00,0.44,15.00,0
2024-03-06 09:30:00,0.21,15.67,0
2024-03-06 09:45:00,0.48,16.00,0
2024-03-06 10:00:00,0.49,16.33,0
2024-03-06 10:15:00,0.28,17.00,0
2024-03-06 10:30:00,0.27,17.33,0
2024-03-06 10:45:00,0.27,18.00,0
2024-03-06 11:00:00,0.30,19.00,0
2024-03-06 11:15:00,0.30,19.67,0
2024-03-06 11:30:00,0.35,20.67,0
2024-03-06 11:45:00,0.32,21.00,0
2024-03-06 12:00:00,0.26,21.00,0
2024-03-06 12:15:00,0.23,21.00,0
2024-03-06 12:30:00,0.20,21.00,0
2024-03-06 12:45:00,0.26,21.00,0
2024-03-06 13:00:00,0.22,21.00,0
2024-03-06 13:15:00,0.22,21.00,0
2024-03-06 13:30:00,0.24,21.00,0
2024-03-06 13:45:00,0.26,21.00,0
2024-03-06 14:00:00,0.24,21.00,0
2024-03-06 14:15:00,0.24,21.00,0
2024-03-06 14:30:00,0.26,21.00,0
2024-03-06 14:45:00,0.31,21.00,0
2024-03-06 15:00:00,0.26,21.00,0
2024-03-06 15:15:00,0.25,20.67,0
2024-03-06 15:30:00,0.27,20.00,0
2024-03-06 15:45:00,0.25,20.00,0
2024-03-06 16:00:00,0.19,20.00,0
2024-03-06 16:15:00,0.20,20.00,0
2024-03-06 16:30:00,0.22,20.00,0
2024-03-06 16:45:00,0.20,20.00,0
2024-03-06 17:00:00,0.19,19.00,0
2024-03-06 17:15:00,0.22,19.00,0
2024-03-06 17:30:00,0.18,19.00,0
2024-03-06 17:45:00,0.19,19.00,0
2024-03-06 18:00:00,0.17,19.00,0
2024-03-06 18:15:00,0.27,19.00,0
2024-03-06 18:30:00,0.21,19.00,0
2024-03-06 18:45:00,0.17,19.00,0
2024-03-06 19:00:00,0.20,19.00,0
2024-03-06 19:15:00,0.21,18.00,0
2024-03-06 19:30:00,0.22,18.00,0
2024-03-06 19:45:00,0.19,18.00,0
2024-03-06 20:00:00,0.23,17.00,0
2024-03-06 20:15:00,0.22,16.67,0
2024-03-06 20:30:00,0.24,16.00,0
2024-03-06 20:45:00,0.20,15.33,0
2024-03-06 21:00:00,0.22,15.00,0
2024-03-06 21:15:00,0.21,15.00,0
2024-03-06 21:30:00,0.23,14.00,0
2024-03-06 21:45:00,0.26,14.00,0
2024-03-06 22:00:00,0.21,13.00,0
2024-03-06 22:15:00,0.19,12.33,0
2024-03-06 22:30:00,0.22,11.67,0
2024-03-06 22:45:00,0.23,11.00,0
2024-03-06 23:00:00,0.21,11.00,0
2024-03-06 23:15:00,0.20,11.00,0
2024-03-06 23:30:00,0.25,10.33,0
2024-03-06 23:45:00,0.21,10.00,0
2024-03-07 00:00:00,0.22,10.00,0
2024-03-07 00:15:00,0.21,10.00,0
2024-03-07 00:30:00,0.23,10.00,0
2024-03-07 00:45:00,0.20,9.67,0
2024-03-07 01:00:00,0.19,9.00,0
2024-03-07 01:15:00,0.27,9.00,0
2024-03-07 01:30:00,0.23,9.00,0
2024-03-07 01:45:00,0.19,9.00,0
2024-03-07 02:00:00,0.21,9.00,0
2024-03-07 02:15:00,0.22,9.00,0
2024-03-07 02:30:00,0.23,9.00,0
2024-03-07 02:45:00,0.19,9.00,0
2024-03-07 03:00:00,0.24,8.33,0
2024-03-07 03:15:00,0.22,7.67,0
2024-03-07 03:30:00,0.23,7.00,0
2024-03-07 03:45:00,0.19,6.00,0
2024-03-07 04:00:00,0.22,6.33,0
2024-03-07 04:15:00,0.22,7.00,0
2024-03-07 04:30:00,0.19,7.00,0
2024-03-07 04:45:00,0.26,7.00,0
2024-03-07 05:00:00,0.22,7.00,0
2024-03-07 05:15:00,0.20,7.00,0
2024-03-07 05:30:00,0.21,7.00,0
2024-03-07 05:45:00,0.21,8.00,0
2024-03-07 06:00:00,0.24,8.00,0
2024-03-07 06:15:00,0.19,8.00,0
2024-03-07 06:30:00,0.20,8.00,0
2024-03-07 06:45:00,0.20,8.00,0
2024-03-07 07:00:00,0.21,9.33,0
2024-03-07 07:15:00,0.17,10.33,0
2024-03-07 07:30:00,0.17,11.33,0
2024-03-07 07:45:00,0.20,12.33,0
2024-03-07 08:00:00,0.16,13.00,0
2024-03-07 08:15:00,0.22,14.00,0
2024-03-07 08:30:00,0.20,15.00,0
2024-03-07 08:45:00,0.18,15.33,0
2024-03-07 09:00:00,0.27,16.00,0
2024-03-07 09:15:00,0.43,16.00,0
2024-03-07 09:30:00,0.57,16.00,0
2024-03-07 09:45:00,0.33,17.00,0
2024-03-07 10:00:00,0.33,17.00,0
2024-03-07 10:15:00,0.29,17.67,0
2024-03-07 10:30:00,0.30,18.00,0
2024-03-07 10:45:00,0.33,18.33,0
2024-03-07 11:00:00,0.26,19.00,0
2024-03-07 11:15:00,0.35,19.67,0
2024-03-07 11:30:00,0.38,20.00,0
2024-03-07 11:45:00,0.29,21.00,0
2024-03-07 12:00:00,0.30,21.00,0
2024-03-07 12:15:00,0.23,21.00,0
2024-03-07 12:30:00,0.28,21.00,0
2024-03-07 12:45:00,0.23,21.00,0
2024-03-07 13:00:00,0.23,21.00,0
2024-03-07 13:15:00,0.30,21.67,0
2024-03-07 13:30:00,0.31,22.00,0
2024-03-07 13:45:00,0.21,22.00,0
2024-03-07 14:00:00,0.20,22.00,0
2024-03-07 14:15:00,0.22,22.00,0
2024-03-07 14:30:00,0.17,22.00,0
2024-03-07 14:45:00,0.26,21.00,0
2024-03-07 15:00:00,0.40,21.00,0
2024-03-07 15:15:00,0.31,20.33,0
2024-03-07 15:30:00,0.19,20.00,0
2024-03-07 15:45:00,0.18,20.00,0
2024-03-07 16:00:00,0.20,20.00,0
2024-03-07 16:15:00,0.18,19.33,0
2024-03-07 16:30:00,0.21,19.00,0
2024-03-07 16:45:00,0.20,19.00,0
2024-03-07 17:00:00,0.21,19.00,0
2024-03-07 17:15:00,0.19,19.00,0
2024-03-07 17:30:00,0.21,19.00,0
2024-03-07 17:45:00,0.20,19.00,0
2024-03-07 18:00:00,0.19,19.00,0
2024-03-07 18:15:00,0.19,19.00,0
2024-03-07 18:30:00,0.22,19.00,0
2024-03-07 18:45:00,0.25,18.67,0
2024-03-07 19:00:00,0.20,18.00,0
2024-03-07 19:15:00,0.14,18.00,0
2024-03-07 19:30:00,0.17,17.00,0
2024-03-07 19:45:00,0.16,17.00,0
2024-03-07 20:00:00,0.17,17.00,0
2024-03-07 20:15:00,0.17,16.00,0
2024-03-07 20:30:00,0.18,16.00,0
2024-03-07 20:45:00,0.17,16.00,0
2024-03-07 21:00:00,0.16,16.00,0
2024-03-07 21:15:00,0.15,15.67,0
2024-03-07 21:30:00,0.16,15.00,0
2024-03-07 21:45:00,0.18,15.00,0
2024-03-07 22:00:00,0.18,14.67,0
2024-03-07 22:15:00,0.18,14.00,0
2024-03-07 22:30:00,0.18,13.67,0
2024-03-07 22:45:00,0.14,13.00,0
2024-03-07 23:00:00,0.15,13.00,0
2024-03-07 23:15:00,0.18,13.00,0
2024-03-07 23:30:00,0.20,12.00,0
2024-03-07 23:45:00,0.18,12.00,0
2024-03-08 00:00:00,0.14,12.00,0
2024-03-08 00:15:00,0.17,11.67,0
2024-03-08 00:30:00,0.19,11.00,0
2024-03-08 00:45:00,0.14,11.00,0
2024-03-08 01:00:00,0.17,10.33,0
2024-03-08 01:15:00,0.19,10.00,0
2024-03-08 01:30:00,0.18,9.00,0
2024-03-08 01:45:00,0.16,9.00,0
2024-03-08 02:00:00,0.18,9.00,0
2024-03-08 02:15:00,0.16,8.33,0
2024-03-08 02:30:00,0.16,8.00,0
2024-03-08 02:45:00,0.17,8.00,0
2024-03-08 03:00:00,0.19,8.00,0
2024-03-08 03:15:00,0.18,8.00,0
2024-03-08 03:30:00,0.15,7.00,0
2024-03-08 03:45:00,0.15,7.00,0
2024-03-08 04:00:00,0.21,7.00,0
2024-03-08 04:15:00,0.15,7.00,0
2024-03-08 04:30:00,0.15,7.00,0
2024-03-08 04:45:00,0.19,7.00,0
2024-03-08 05:00:00,0.19,7.00,0
2024-03-08 05:15:00,0.21,7.00,0
2024-03-08 05:30:00,0.17,7.00,0
2024-03-08 05:45:00,0.17,7.00,0
2024-03-08 06:00:00,0.17,7.00,0
2024-03-08 06:15:00,0.15,7.67,0
2024-03-08 06:30:00,0.18,8.00,0
2024-03-08 06:45:00,0.16,8.00,0
2024-03-08 07:00:00,0.13,8.67,0
2024-03-08 07:15:00,0.12,9.67,0
2024-03-08 07:30:00,0.16,10.33,0
2024-03-08 07:45:00,0.15,11.33,0
2024-03-08 08:00:00,0.11,12.00,0
2024-03-08 08:15:00,0.15,12.67,0
2024-03-08 08:30:00,0.16,13.33,0
2024-03-08 08:45:00,0.14,14.00,0
2024-03-08 09:00:00,0.14,14.00,0
2024-03-08 09:15:00,0.14,15.00,0
2024-03-08 09:30:00,0.14,15.00,0
2024-03-08 09:45:00,0.12,15.33,0
2024-03-08 10:00:00,0.15,16.00,0
2024-03-08 10:15:00,0.18,16.67,0
2024-03-08 10:30:00,0.13,17.33,0
2024-03-08 10:45:00,0.11,18.00,0
2024-03-08 11:00:00,0.16,18.33,0
2024-03-08 11:15:00,0.16,19.00,0
2024-03-08 11:30:00,0.12,19.67,0
2024-03-08 11:45:00,0.13,20.00,0
2024-03-08 12:00:00,0.18,20.00,0
2024-03-08 12:15:00,0.18,20.00,0
2024-03-08 12:30:00,0.15,20.00,0
2024-03-08 12:45:00,0.13,20.00,0
2024-03-08 13:00:00,0.16,21.00,0
2024-03-08 13:15:00,0.15,21.00,0
2024-03-08 13:30:00,0.17,21.00,0
2024-03-08 13:45:00,0.18,21.33,0
2024-03-08 14:00:00,0.13,21.00,0
2024-03-08 14:15:00,0.12,21.00,0
2024-03-08 14:30:00,0.18,21.00,0
2024-03-08 14:45:00,0.16,21.00,0
2024-03-08 15:00:00,0.11,20.67,0
2024-03-08 15:15:00,0.15,20.00,0
2024-03-08 15:30:00,0.16,19.67,0
2024-03-08 15:45:00,0.18,19.00,0
2024-03-08 16:00:00,0.13,19.00,0
2024-03-08 16:15:00,0.13,19.00,0
2024-03-08 16:30:00,0.15,19.00,0
2024-03-08 16:45:00,0.14,19.00,0
2024-03-08 17:00:00,0.15,18.67,0
2024-03-08 17:15:00,0.17,18.00,0
2024-03-08 17:30:00,0.16,18.00,0
2024-03-08 17:45:00,0.13,17.67,0
2024-03-08 18:00:00,0.15,17.00,0
2024-03-08 18:15:00,0.17,17.00,0
2024-03-08 18:30:00,0.15,17.00,0
2024-03-08 18:45:00,0.17,17.00,0
2024-03-08 19:00:00,0.16,17.00,0
2024-03-08 19:15:00,0.20,17.00,0
2024-03-08 19:30:00,0.16,17.00,0
2024-03-08 19:45:00,0.14,17.00,0
2024-03-08 20:00:00,0.16,17.00,0
2024-03-08 20:15:00,0.17,16.33,0
2024-03-08 20:30:00,0.17,16.00,0
2024-03-08 20:45:00,0.19,16.00,0
2024-03-08 21:00:00,0.16,15.67,0
2024-03-08 21:15:00,0.17,15.00,0
2024-03-08 21:30:00,0.17,15.00,0
2024-03-08 21:45:00,0.14,15.00,0
2024-03-08 22:00:00,0.17,14.00,0
2024-03-08 22:15:00,0.18,13.67,0
2024-03-08 22:30:00,0.18,13.00,0
2024-03-08 22:45:00,0.19,12.00,0
2024-03-08 23:00:00,0.17,12.00,0
2024-03-08 23:15:00,0.15,12.00,0
2024-03-08 23:30:00,0.14,12.00,0
2024-03-08 23:45:00,0.19,11.67,0
2024-03-09 00:00:00,0.19,11.00,1
2024-03-09 00:15:00,0.19,11.00,1
2024-03-09 00:30:00,0.16,11.00,1
2024-03-09 00:45:00,0.17,11.00,1
2024-03-09 01:00:00,0.20,10.67,1
2024-03-09 01:15:00,0.18,10.00,1
2024-03-09 01:30:00,0.18,10.00,1
2024-03-09 01:45:00,0.21,9.33,1
2024-03-09 02:00:00,0.17,9.00,1
2024-03-09 02:15:00,0.20,9.00,1
2024-03-09 02:30:00,0.17,9.00,1
2024-03-09 02:45:00,0.15,9.00,1
2024-03-09 03:00:00,0.15,9.00,1
2024-03-09 03:15:00,0.17,9.00,1
2024-03-09 03:30:00,0.21,8.67,1
2024-03-09 03:45:00,0.18,8.00,1
2024-03-09 04:00:00,0.15,8.00,1
2024-03-09 04:15:00,0.16,8.00,1
2024-03-09 04:30:00,0.18,8.00,1
2024-03-09 04:45:00,0.14,8.00,1
2024-03-09 05:00:00,0.16,8.00,1
2024-03-09 05:15:00,0.21,8.00,1
2024-03-09 05:30:00,0.16,8.00,1
2024-03-09 05:45:00,0.19,9.00,1
2024-03-09 06:00:00,0.16,9.00,1
2024-03-09 06:15:00,0.15,9.00,1
2024-03-09 06:30:00,0.13,9.00,1
2024-03-09 06:45:00,0.15,9.00,1
2024-03-09 07:00:00,0.20,9.67,1
2024-03-09 07:15:00,0.14,10.67,1
2024-03-09 07:30:00,0.12,11.33,1
2024-03-09 07:45:00,0.14,12.00,1
2024-03-09 08:00:00,0.16,13.00,1
2024-03-09 08:15:00,0.15,13.33,1
2024-03-09 08:30:00,0.13,14.00,1
2024-03-09 08:45:00,0.18,14.00,1
2024-03-09 09:00:00,0.15,14.00,1
2024-03-09 09:15:00,0.18,14.67,1
2024-03-09 09:30:00,0.14,15.00,1
2024-03-09 09:45:00,0.12,15.00,1
2024-03-09 10:00:00,0.13,15.33,1
2024-03-09 10:15:00,0.14,16.00,1
2024-03-09 10:30:00,0.20,16.33,1
2024-03-09 10:45:00,0.14,17.00,1
2024-03-09 11:00:00,0.11,17.67,1
2024-03-09 11:15:00,0.16,18.33,1
2024-03-09 11:30:00,0.13,19.00,1
2024-03-09 11:45:00,0.14,19.67,1
2024-03-09 12:00:00,0.15,20.00,1
2024-03-09 12:15:00,0.17,20.00,1
2024-03-09 12:30:00,0.14,20.33,1
2024-03-09 12:45:00,0.14,21.00,1
2024-03-09 13:00:00,0.13,21.00,1
2024-03-09 13:15:00,0.15,21.00,1
2024-03-09 13:30:00,0.13,21.00,1
2024-03-09 13:45:00,0.13,21.00,1
2024-03-09 14:00:00,0.20,21.00,1
2024-03-09 14:15:00,0.15,21.00,1
2024-03-09 14:30:00,0.12,21.00,1
2024-03-09 14:45:00,0.12,21.00,1
2024-03-09 15:00:00,0.16,21.00,1
2024-03-09 15:15:00,0.14,20.00,1
2024-03-09 15:30:00,0.14,20.00,1
2024-03-09 15:45:00,0.16,19.00,1
2024-03-09 16:00:00,0.14,19.00,1
2024-03-09 16:15:00,0.16,19.00,1
2024-03-09 16:30:00,0.11,19.00,1
2024-03-09 16:45:00,0.14,19.00,1
2024-03-09 17:00:00,0.15,18.00,1
2024-03-09 17:15:00,0.13,18.00,1
2024-03-09 17:30:00,0.19,18.00,1
2024-03-09 17:45:00,0.15,18.00,1
2024-03-09 18:00:00,0.13,17.67,1
2024-03-09 18:15:00,0.14,17.00,1
2024-03-09 18:30:00,0.17,17.00,1
2024-03-09 18:45:00,0.17,17.00,1
2024-03-09 19:00:00,0.15,17.00,1
2024-03-09 19:15:00,0.17,17.67,1
2024-03-09 19:30:00,0.18,18.00,1
2024-03-09 19:45:00,0.19,18.00,1
2024-03-09 20:00:00,0.15,17.00,1
2024-03-09 20:15:00,0.16,17.00,1
2024-03-09 20:30:00,0.17,17.00,1
2024-03-09 20:45:00,0.18,16.33,1
2024-03-09 21:00:00,0.18,16.00,1
2024-03-09 21:15:00,0.16,16.00,1
2024-03-09 21:30:00,0.17,16.00,1
2024-03-09 21:45:00,0.15,16.00,1
2024-03-09 22:00:00,0.17,15.00,1
2024-03-09 22:15:00,0.18,14.67,1
2024-03-09 22:30:00,0.20,14.00,1
2024-03-09 22:45:00,0.19,13.33,1
2024-03-09 23:00:00,0.18,13.00,1
2024-03-09 23:15:00,0.21,13.00,1
2024-03-09 23:30:00,0.16,13.00,1
2024-03-09 23:45:00,0.16,13.00,1
2024-03-10 00:00:00,0.17,12.00,0
2024-03-10 00:15:00,0.21,12.00,0
2024-03-10 00:30:00,0.16,11.33,0
2024-03-10 00:45:00,0.16,11.00,0
2024-03-10 01:00:00,0.18,11.00,0
2024-03-10 01:15:00,0.16,11.00,0
2024-03-10 01:30:00,0.16,10.33,0
2024-03-10 01:45:00,0.16,10.00,0
2024-03-10 02:00:00,0.21,10.00,0
2024-03-10 02:15:00,0.15,10.00,0
2024-03-10 02:30:00,0.18,10.00,0
2024-03-10 02:45:00,0.19,10.00,0
2024-03-10 03:00:00,0.15,10.00,0
2024-03-10 03:15:00,0.15,9.00,0
2024-03-10 03:30:00,0.16,9.00,0
2024-03-10 03:45:00,0.22,9.00,0
2024-03-10 04:00:00,0.19,9.00,0
2024-03-10 04:15:00,0.16,9.00,0
2024-03-10 04:30:00,0.18,9.00,0
2024-03-10 04:45:00,0.18,9.00,0
2024-03-10 05:00:00,0.19,9.00,0
2024-03-10 05:15:00,0.16,9.00,0
2024-03-10 05:30:00,0.18,9.00,0
2024-03-10 05:45:00,0.17,10.00,0
2024-03-10 06:00:00,0.18,10.00,0
2024-03-10 06:15:00,0.17,10.00,0
2024-03-10 06:30:00,0.13,10.00,0
2024-03-10 06:45:00,0.15,10.00,0
2024-03-10 07:00:00,0.14,10.67,0
2024-03-10 07:15:00,0.16,11.33,0
2024-03-10 07:30:00,0.16,12.33,0
2024-03-10 07:45:00,0.14,13.00,0
2024-03-10 08:00:00,0.13,13.67,0
2024-03-10 08:15:00,0.13,14.00,0
2024-03-10 08:30:00,0.14,14.00,0
2024-03-10 08:45:00,0.14,15.00,0
2024-03-10 09:00:00,0.29,15.00,0
2024-03-10 09:15:00,0.33,15.00,0
2024-03-10 09:30:00,0.42,15.00,0
2024-03-10 09:45:00,0.18,15.00,0
2024-03-10 10:00:00,0.23,15.67,0
2024-03-10 10:15:00,0.54,16.33,0
2024-03-10 10:30:00,0.22,17.00,0
2024-03-10 10:45:00,0.24,17.67,0
2024-03-10 11:00:00,0.22,18.33,0
2024-03-10 11:15:00,0.16,19.00,0
2024-03-10 11:30:00,0.18,19.67,0
2024-03-10 11:45:00,0.19,20.00,0
2024-03-10 12:00:00,0.19,20.00,0
2024-03-10 12:15:00,0.21,20.00,0
2024-03-10 12:30:00,0.25,20.00,0
2024-03-10 12:45:00,0.20,20.33,0
2024-03-10 13:00:00,0.19,21.00,0
2024-03-10 13:15:00,0.29,21.00,0
2024-03-10 13:30:00,0.26,21.00,0
2024-03-10 13:45:00,0.26,21.00,0
2024-03-10 14:00:00,0.25,21.00,0
2024-03-10 14:15:00,0.30,21.67,0
2024-03-10 14:30:00,0.33,22.00,0
2024-03-10 14:45:00,0.22,21.67,0
2024-03-10 15:00:00,0.28,21.00,0
2024-03-10 15:15:00,0.28,20.33,0
2024-03-10 15:30:00,0.30,20.00,0
2024-03-10 15:45:00,0.28,19.00,0
2024-03-10 16:00:00,0.24,19.00,0
2024-03-10 16:15:00,0.21,19.00,0
2024-03-10 16:30:00,0.21,19.00,0
2024-03-10 16:45:00,0.20,19.00,0
2024-03-10 17:00:00,0.21,19.00,0
2024-03-10 17:15:00,0.18,19.00,0
2024-03-10 17:30:00,0.20,19.00,0
2024-03-10 17:45:00,0.25,19.00,0
2024-03-10 18:00:00,0.25,19.00,0
2024-03-10 18:15:00,0.19,19.00,0
2024-03-10 18:30:00,0.19,19.00,0
2024-03-10 18:45:00,0.26,19.00,0
2024-03-10 19:00:00,0.21,19.00,0
2024-03-10 19:15:00,0.19,18.00,0
2024-03-10 19:30:00,0.24,18.00,0
2024-03-10 19:45:00,0.20,18.00,0
2024-03-10 20:00:00,0.22,17.00,0
2024-03-10 20:15:00,0.20,16.67,0
2024-03-10 20:30:00,0.21,16.00,0
2024-03-10 20:45:00,0.21,15.67,0
2024-03-10 21:00:00,0.21,15.00,0
2024-03-10 21:15:00,0.24,15.00,0
2024-03-10 21:30:00,0.22,15.00,0
2024-03-10 21:45:00,0.20,14.67,0
2024-03-10 22:00:00,0.19,14.00,0
2024-03-10 22:15:00,0.23,13.33,0
2024-03-10 22:30:00,0.22,12.67,0
2024-03-10 22:45:00,0.20,12.00,0
2024-03-10 23:00:00,0.23,12.00,0
2024-03-10 23:15:00,0.23,12.00,0
2024-03-10 23:30:00,0.25,12.00,0
2024-03-10 23:45:00,0.20,12.00,0
2024-03-11 00:00:00,0.23,12.00,0
2024-03-11 00:15:00,0.23,11.00,0
